Suburb,Rooms,Type,Price,Method,SellerG,Date,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Propertycount,price_airbnb
Avondale Heights,3,u,765000.0,S,Moonee,6/05/2017,3034.0,2.0,1.0,292.0,150.0,2008.0,Moonee Valley,4502.0,127.25
Avondale Heights,3,h,881000.0,S,Nelson,8/04/2017,3034.0,1.0,2.0,615.0,,,Moonee Valley,4502.0,127.25
Avondale Heights,4,h,850000.0,SP,Moonee,8/04/2017,3034.0,1.0,2.0,697.0,,,Moonee Valley,4502.0,127.25
Avondale Heights,4,h,1300000.0,SP,Nelson,20/05/2017,3034.0,3.0,2.0,656.0,322.0,1990.0,Moonee Valley,4502.0,127.25
Avondale Heights,5,h,1250000.0,SP,Moonee,22/04/2017,3034.0,2.0,2.0,889.0,,,Moonee Valley,4502.0,127.25
Avondale Heights,3,h,760000.0,SP,Moonee,22/04/2017,3034.0,1.0,1.0,585.0,99.0,1960.0,Moonee Valley,4502.0,127.25
Avondale Heights,4,h,1600000.0,VB,Nelson,29/04/2017,3034.0,3.0,3.0,857.0,,,Moonee Valley,4502.0,127.25
Balwyn North,2,h,1900000.0,S,Noel,8/04/2017,3104.0,1.0,2.0,667.0,130.0,1955.0,Boroondara,7809.0,97.26829268292683
Balwyn North,3,h,1922000.0,S,hockingstuart,8/04/2017,3104.0,1.0,1.0,696.0,,,Boroondara,7809.0,97.26829268292683
Balwyn North,4,h,2000000.0,PI,RT,13/05/2017,3104.0,2.0,2.0,627.0,,,Boroondara,7809.0,97.26829268292683
Balwyn North,3,u,700000.0,S,Marshall,13/05/2017,3104.0,1.0,1.0,350.0,120.0,1950.0,Boroondara,7809.0,97.26829268292683
Balwyn North,4,h,1890000.0,S,Jellis,13/05/2017,3104.0,3.0,2.0,636.0,227.0,1960.0,Boroondara,7809.0,97.26829268292683
Balwyn North,4,h,1630000.0,S,Jellis,13/05/2017,3104.0,2.0,1.0,677.0,,,Boroondara,7809.0,97.26829268292683
Balwyn North,2,u,800000.0,PI,hockingstuart,20/05/2017,3104.0,2.0,1.0,196.0,,1994.0,Boroondara,7809.0,97.26829268292683
Balwyn North,4,h,1725000.0,PI,Marshall,29/04/2017,3104.0,3.0,2.0,627.0,213.0,1970.0,Boroondara,7809.0,97.26829268292683
Bellfield,3,h,1110000.0,S,Haughton,6/05/2017,3081.0,1.0,2.0,730.0,,,Banyule,790.0,83.65789473684211
Bellfield,3,h,894000.0,S,Ray,8/04/2017,3081.0,2.0,3.0,601.0,101.51,1950.0,Banyule,790.0,83.65789473684211
Bentleigh,2,h,1402000.0,S,Woodards,6/05/2017,3204.0,1.0,4.0,616.0,,,Glen Eira,6795.0,114.6125
Bentleigh,3,h,1500000.0,S,HAR,6/05/2017,3204.0,1.0,2.0,657.0,,,Glen Eira,6795.0,114.6125
Bentleigh,2,h,1100000.0,VB,Woodards,8/04/2017,3204.0,1.0,3.0,579.0,,,Glen Eira,6795.0,114.6125
Bentleigh,6,h,2000000.0,VB,Buxton,8/04/2017,3204.0,2.0,2.0,702.0,,1926.0,Glen Eira,6795.0,114.6125
Bentleigh,2,u,710000.0,S,Woodards,8/04/2017,3204.0,1.0,3.0,225.0,,,Glen Eira,6795.0,114.6125
Bentleigh,2,t,620000.0,SP,McGrath,8/04/2017,3204.0,2.0,1.0,0.0,,2012.0,Glen Eira,6795.0,114.6125
Bentleigh,4,t,1105000.0,S,Hodges,13/05/2017,3204.0,2.0,1.0,207.0,,2007.0,Glen Eira,6795.0,114.6125
Bentleigh,3,t,1303000.0,S,hockingstuart,13/05/2017,3204.0,2.0,2.0,334.0,,2006.0,Glen Eira,6795.0,114.6125
Bentleigh,3,t,1375000.0,S,Buxton,20/05/2017,3204.0,3.0,2.0,338.0,194.0,2012.0,Glen Eira,6795.0,114.6125
Bentleigh,4,t,1300000.0,S,hockingstuart,20/05/2017,3204.0,2.0,2.0,352.0,,,Glen Eira,6795.0,114.6125
Bentleigh,3,h,1286000.0,S,Woodards,20/05/2017,3204.0,1.0,2.0,614.0,,,Glen Eira,6795.0,114.6125
Bentleigh,4,h,1920000.0,S,hockingstuart,20/05/2017,3204.0,2.0,2.0,650.0,,1996.0,Glen Eira,6795.0,114.6125
Bentleigh,3,h,1968500.0,S,hockingstuart,20/05/2017,3204.0,2.0,2.0,674.0,,,Glen Eira,6795.0,114.6125
Bentleigh,3,u,845000.0,S,Woodards,22/04/2017,3204.0,1.0,2.0,242.0,,,Glen Eira,6795.0,114.6125
Bentleigh,4,h,1107000.0,S,Woodards,22/04/2017,3204.0,2.0,2.0,478.0,,,Glen Eira,6795.0,114.6125
Bentleigh,3,u,641500.0,S,hockingstuart,22/04/2017,3204.0,1.0,1.0,681.0,,1960.0,Glen Eira,6795.0,114.6125
Bentleigh,2,u,725000.0,S,Buxton,29/04/2017,3204.0,1.0,1.0,0.0,115.0,2006.0,Glen Eira,6795.0,114.6125
Bentleigh East,4,h,1515000.0,S,Buxton,6/05/2017,3165.0,3.0,2.0,635.0,200.0,1950.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,986000.0,S,Buxton,8/04/2017,3165.0,1.0,3.0,337.0,100.0,1950.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,830000.0,PI,Thomson,13/05/2017,3165.0,1.0,2.0,290.0,,2006.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,t,767000.0,S,Gary,13/05/2017,3165.0,1.0,2.0,162.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,4,h,1860000.0,PI,hockingstuart,13/05/2017,3165.0,3.0,2.0,620.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,t,1200000.0,PI,Purplebricks,13/05/2017,3165.0,2.0,2.0,369.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,1175000.0,S,Buxton,20/05/2017,3165.0,1.0,2.0,625.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,t,1225000.0,S,hockingstuart,20/05/2017,3165.0,2.0,2.0,372.0,180.0,2008.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,t,1055000.0,SP,Buxton,20/05/2017,3165.0,2.0,2.0,301.0,,2000.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,5,h,1351000.0,S,Buxton,20/05/2017,3165.0,2.0,2.0,652.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,2,h,1962000.0,S,Buxton,20/05/2017,3165.0,1.0,2.0,848.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,810000.0,PI,Buxton,20/05/2017,3165.0,1.0,1.0,294.0,105.0,1950.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,t,850000.0,S,hockingstuart,20/05/2017,3165.0,2.0,2.0,321.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,2,u,535000.0,SP,hockingstuart,29/04/2017,3165.0,1.0,1.0,1026.0,68.11,1970.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,1640000.0,S,Buxton,29/04/2017,3165.0,1.0,2.0,733.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,u,809000.0,S,Woodards,29/04/2017,3165.0,1.0,1.0,289.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,1510000.0,S,Buxton,29/04/2017,3165.0,1.0,2.0,689.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,4,h,1292000.0,S,Woodards,29/04/2017,3165.0,1.0,2.0,587.0,161.0,1950.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,1165000.0,S,Buxton,29/04/2017,3165.0,1.0,2.0,589.0,158.0,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,959000.0,S,Ray,29/04/2017,3165.0,2.0,2.0,557.0,119.0,1960.0,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,1251000.0,S,hockingstuart,29/04/2017,3165.0,1.0,1.0,612.0,,,Glen Eira,10969.0,113.03921568627452
Bentleigh East,3,h,1205000.0,S,Buxton,29/04/2017,3165.0,3.0,2.0,604.0,,1960.0,Glen Eira,10969.0,113.03921568627452
Box Hill,2,u,780000.0,S,Ray,6/05/2017,3128.0,1.0,1.0,171.0,80.0,2014.0,Whitehorse,4605.0,111.44392523364486
Box Hill,2,u,572000.0,SP,Barry,13/05/2017,3128.0,1.0,1.0,0.0,,,Whitehorse,4605.0,111.44392523364486
Box Hill,3,h,910000.0,S,Fletchers,13/05/2017,3128.0,1.0,2.0,414.0,,,Whitehorse,4605.0,111.44392523364486
Box Hill,3,h,1760000.0,S,Noel,20/05/2017,3128.0,1.0,2.0,689.0,152.0,1920.0,Whitehorse,4605.0,111.44392523364486
Box Hill,5,h,1726000.0,S,Noel,20/05/2017,3128.0,2.0,2.0,631.0,,,Whitehorse,4605.0,111.44392523364486
Box Hill,2,t,990000.0,S,Fletchers,20/05/2017,3128.0,1.0,1.0,257.0,,,Whitehorse,4605.0,111.44392523364486
Box Hill,2,u,646500.0,S,McGrath,22/04/2017,3128.0,1.0,1.0,156.0,,1980.0,Whitehorse,4605.0,111.44392523364486
Box Hill,3,h,2080000.0,S,Buxton,22/04/2017,3128.0,2.0,2.0,693.0,158.0,1925.0,Whitehorse,4605.0,111.44392523364486
Braybrook,2,h,610000.0,S,Barry,6/05/2017,3019.0,1.0,2.0,555.0,74.0,1950.0,Maribyrnong,3589.0,90.46666666666667
Braybrook,3,h,925000.0,S,S&L,8/04/2017,3019.0,1.0,2.0,597.0,,,Maribyrnong,3589.0,90.46666666666667
Braybrook,2,h,760000.0,S,Douglas,8/04/2017,3019.0,1.0,1.0,604.0,82.0,1950.0,Maribyrnong,3589.0,90.46666666666667
Braybrook,3,h,771000.0,S,S&L,20/05/2017,3019.0,1.0,0.0,556.0,,,Maribyrnong,3589.0,90.46666666666667
Braybrook,3,t,441700.0,SP,Barry,22/04/2017,3019.0,2.0,1.0,145.0,107.0,2003.0,Maribyrnong,3589.0,90.46666666666667
Braybrook,4,h,1000000.0,S,Nelson,22/04/2017,3019.0,3.0,2.0,475.0,319.0,2002.0,Maribyrnong,3589.0,90.46666666666667
Braybrook,3,h,730000.0,SP,Village,29/04/2017,3019.0,1.0,3.0,586.0,,,Maribyrnong,3589.0,90.46666666666667
Brighton,3,h,2575000.0,S,Marshall,8/04/2017,3186.0,2.0,2.0,517.0,195.0,1920.0,Bayside,10579.0,268.2983870967742
Brighton,4,t,2900000.0,VB,Kay,8/04/2017,3186.0,4.0,2.0,473.0,292.0,2013.0,Bayside,10579.0,268.2983870967742
Brighton,5,h,5800000.0,PI,Castran,8/04/2017,3186.0,4.0,4.0,1276.0,,1880.0,Bayside,10579.0,268.2983870967742
Brighton,3,h,2140000.0,S,hockingstuart,8/04/2017,3186.0,2.0,2.0,393.0,,,Bayside,10579.0,268.2983870967742
Brighton,3,h,2225000.0,PI,Nick,8/04/2017,3186.0,2.0,2.0,0.0,167.0,1980.0,Bayside,10579.0,268.2983870967742
Brighton,2,t,975000.0,PI,Marshall,8/04/2017,3186.0,1.0,1.0,444.0,182.0,1915.0,Bayside,10579.0,268.2983870967742
Brighton,4,h,4225000.0,S,Biggin,8/04/2017,3186.0,2.0,2.0,920.0,333.0,1990.0,Bayside,10579.0,268.2983870967742
Brighton,3,t,2100000.0,S,Buxton,8/04/2017,3186.0,2.0,4.0,0.0,145.0,1970.0,Bayside,10579.0,268.2983870967742
Brighton,3,u,1392000.0,S,hockingstuart,13/05/2017,3186.0,2.0,1.0,188.0,,,Bayside,10579.0,268.2983870967742
Brighton,3,h,2445000.0,S,Marshall,13/05/2017,3186.0,3.0,2.0,440.0,,,Bayside,10579.0,268.2983870967742
Brighton,2,u,520000.0,PI,hockingstuart,13/05/2017,3186.0,1.0,1.0,1647.0,73.0,2004.0,Bayside,10579.0,268.2983870967742
Brighton,4,h,2000000.0,VB,Kay,13/05/2017,3186.0,2.0,2.0,286.0,283.0,1999.0,Bayside,10579.0,268.2983870967742
Brighton,2,h,1350000.0,S,Hodges,13/05/2017,3186.0,1.0,1.0,873.0,,,Bayside,10579.0,268.2983870967742
Brighton,3,h,1900000.0,S,hockingstuart,20/05/2017,3186.0,2.0,3.0,503.0,,,Bayside,10579.0,268.2983870967742
Brighton,2,u,1002500.0,S,hockingstuart,20/05/2017,3186.0,1.0,1.0,118.0,,1975.0,Bayside,10579.0,268.2983870967742
Brighton,4,h,2415000.0,S,Buxton,20/05/2017,3186.0,3.0,2.0,402.0,,,Bayside,10579.0,268.2983870967742
Brighton,2,t,1055000.0,S,Marshall,20/05/2017,3186.0,1.0,2.0,211.0,,1970.0,Bayside,10579.0,268.2983870967742
Brighton,3,t,1990000.0,S,Buxton,22/04/2017,3186.0,2.0,2.0,0.0,189.0,1935.0,Bayside,10579.0,268.2983870967742
Brighton,3,h,3025000.0,PI,Biggin,22/04/2017,3186.0,2.0,4.0,649.0,195.0,1967.0,Bayside,10579.0,268.2983870967742
Brighton,3,h,1502000.0,S,Weston,22/04/2017,3186.0,1.0,1.0,431.0,,,Bayside,10579.0,268.2983870967742
Brighton,3,u,1221000.0,S,Nick,22/04/2017,3186.0,2.0,2.0,0.0,109.0,1975.0,Bayside,10579.0,268.2983870967742
Brighton,4,h,2550000.0,SP,Hodges,29/04/2017,3186.0,3.0,2.0,263.0,,2005.0,Bayside,10579.0,268.2983870967742
Brighton,2,t,1470000.0,S,Hodges,29/04/2017,3186.0,1.0,1.0,238.0,,,Bayside,10579.0,268.2983870967742
Brighton East,3,u,725000.0,S,Buxton,8/04/2017,3187.0,1.0,1.0,137.0,,,Bayside,6938.0,193.8679245283019
Brighton East,5,h,2140000.0,S,Marshall,13/05/2017,3187.0,2.0,2.0,780.0,206.0,1950.0,Bayside,6938.0,193.8679245283019
Brighton East,4,h,1630000.0,S,RT,13/05/2017,3187.0,2.0,1.0,596.0,,,Bayside,6938.0,193.8679245283019
Brighton East,2,u,910000.0,S,Woodards,13/05/2017,3187.0,1.0,3.0,238.0,,,Bayside,6938.0,193.8679245283019
Brighton East,3,h,1975000.0,S,Kay,13/05/2017,3187.0,1.0,2.0,688.0,,,Bayside,6938.0,193.8679245283019
Brighton East,3,h,1635000.0,S,Buxton,13/05/2017,3187.0,1.0,1.0,597.0,131.0,1925.0,Bayside,6938.0,193.8679245283019
Brighton East,8,h,1880000.0,VB,Buxton,13/05/2017,3187.0,3.0,3.0,614.0,,,Bayside,6938.0,193.8679245283019
Brighton East,3,h,1743000.0,S,Marshall,13/05/2017,3187.0,1.0,2.0,590.0,,,Bayside,6938.0,193.8679245283019
Brighton East,3,h,2291000.0,S,Marshall,20/05/2017,3187.0,2.0,2.0,530.0,,1886.0,Bayside,6938.0,193.8679245283019
Brighton East,3,h,1270000.0,VB,Ray,20/05/2017,3187.0,1.0,3.0,724.0,,,Moreland,6938.0,193.8679245283019
Brighton East,3,h,1400000.0,S,Buxton,20/05/2017,3187.0,1.0,2.0,677.0,,,Bayside,6938.0,193.8679245283019
Brighton East,3,h,1640000.0,S,Hodges,22/04/2017,3187.0,1.0,1.0,590.0,,,Bayside,6938.0,193.8679245283019
Brighton East,4,t,1700000.0,PI,Hodges,29/04/2017,3187.0,3.0,2.0,312.0,118.0,1950.0,Bayside,6938.0,193.8679245283019
Brighton East,5,h,1900000.0,PI,Hodges,29/04/2017,3187.0,3.0,2.0,583.0,271.0,2009.0,Bayside,6938.0,193.8679245283019
Brighton East,3,t,972000.0,S,Gary,29/04/2017,3187.0,2.0,1.0,119.0,160.0,2000.0,Bayside,6938.0,193.8679245283019
Brunswick,3,h,1652000.0,S,Jellis,6/05/2017,3056.0,1.0,2.0,506.0,196.8,1921.0,Moreland,11918.0,94.67264573991031
Brunswick,2,u,735000.0,SP,Walshe,6/05/2017,3056.0,1.0,2.0,173.0,77.0,1970.0,Moreland,11918.0,94.67264573991031
Brunswick,3,h,1210000.0,S,Woodards,6/05/2017,3056.0,1.0,0.0,282.0,112.0,1900.0,Moreland,11918.0,94.67264573991031
Brunswick,1,h,412000.0,S,Nelson,8/04/2017,3056.0,1.0,1.0,85.0,,,Moreland,11918.0,94.67264573991031
Brunswick,1,u,528000.0,S,Nelson,8/04/2017,3056.0,1.0,1.0,0.0,58.0,2010.0,Moreland,11918.0,94.67264573991031
Brunswick,3,h,1115000.0,S,Caine,8/04/2017,3056.0,1.0,1.0,249.0,116.0,1925.0,Moreland,11918.0,94.67264573991031
Brunswick,3,h,1300000.0,VB,Nelson,8/04/2017,3056.0,2.0,3.0,299.0,,,Moreland,11918.0,94.67264573991031
Brunswick,2,u,320000.0,S,Ray,8/04/2017,3056.0,1.0,1.0,638.0,48.0,1970.0,Moreland,11918.0,94.67264573991031
Brunswick,4,h,1500000.0,PI,Jellis,8/04/2017,3056.0,2.0,1.0,459.0,,,Moreland,11918.0,94.67264573991031
Brunswick,3,h,1260000.0,S,Jellis,8/04/2017,3056.0,2.0,1.0,192.0,120.0,1910.0,Moreland,11918.0,94.67264573991031
Brunswick,4,h,1210000.0,SP,Woodards,8/04/2017,3056.0,2.0,1.0,373.0,200.0,2009.0,Moreland,11918.0,94.67264573991031
Brunswick,3,h,1200000.0,S,Nelson,8/04/2017,3056.0,1.0,1.0,318.0,,1927.0,Moreland,11918.0,94.67264573991031
Brunswick,1,u,315000.0,S,Jellis,8/04/2017,3056.0,1.0,1.0,1403.0,,,Moreland,11918.0,94.67264573991031
Brunswick,2,h,830000.0,VB,Nelson,13/05/2017,3056.0,1.0,1.0,153.0,,,Moreland,11918.0,94.67264573991031
Brunswick,4,h,1385000.0,PI,Jellis,13/05/2017,3056.0,2.0,4.0,650.0,173.45,1950.0,Moreland,11918.0,94.67264573991031
Brunswick,3,t,981000.0,SP,Nelson,13/05/2017,3056.0,2.0,1.0,122.0,140.0,2012.0,Moreland,11918.0,94.67264573991031
Brunswick,1,u,418000.0,SP,Harcourts,13/05/2017,3056.0,1.0,1.0,0.0,51.0,1970.0,Moreland,11918.0,94.67264573991031
Brunswick,2,u,585000.0,PI,Jellis,20/05/2017,3056.0,1.0,1.0,430.0,258.0,2006.0,Moreland,11918.0,94.67264573991031
Brunswick,4,h,1900000.0,VB,Nelson,20/05/2017,3056.0,3.0,2.0,0.0,212.0,2012.0,Moreland,11918.0,94.67264573991031
Brunswick,3,h,1450000.0,S,Jellis,20/05/2017,3056.0,1.0,2.0,304.0,,,Moreland,11918.0,94.67264573991031
Brunswick,1,h,1200000.0,S,Barry,22/04/2017,3056.0,1.0,0.0,225.0,,,Moreland,11918.0,94.67264573991031
Brunswick,2,t,600000.0,PI,Ray,22/04/2017,3056.0,1.0,1.0,109.0,,2011.0,Moreland,11918.0,94.67264573991031
Brunswick,3,h,1075000.0,S,Nelson,22/04/2017,3056.0,1.0,0.0,222.0,,,Moreland,11918.0,94.67264573991031
Brunswick,2,h,884000.0,SP,Jellis,22/04/2017,3056.0,1.0,0.0,148.0,75.0,1890.0,Moreland,11918.0,94.67264573991031
Brunswick,3,h,957000.0,SP,hockingstuart,22/04/2017,3056.0,1.0,2.0,80.0,,,Moreland,11918.0,94.67264573991031
Brunswick,2,u,480000.0,VB,Brad,22/04/2017,3056.0,1.0,1.0,557.0,57.0,1960.0,Moreland,11918.0,94.67264573991031
Brunswick,4,h,1650000.0,S,Brad,29/04/2017,3056.0,2.0,4.0,670.0,,,Moreland,11918.0,94.67264573991031
Brunswick,3,h,1440000.0,S,Jellis,29/04/2017,3056.0,1.0,1.0,408.0,,,Moreland,11918.0,94.67264573991031
Brunswick,2,h,955000.0,S,Woodards,29/04/2017,3056.0,1.0,0.0,1328.0,,1880.0,Moreland,11918.0,94.67264573991031
Brunswick East,4,h,1310000.0,S,Jellis,8/04/2017,3057.0,1.0,2.0,449.0,159.0,1930.0,Moreland,5533.0,154.43243243243242
Brunswick East,2,h,1283000.0,S,Jellis,13/05/2017,3057.0,1.0,1.0,263.0,109.0,1910.0,Moreland,5533.0,154.43243243243242
Brunswick East,2,h,1025000.0,S,Nelson,13/05/2017,3057.0,1.0,0.0,121.0,,,Moreland,5533.0,154.43243243243242
Brunswick East,2,h,1015000.0,S,Nelson,13/05/2017,3057.0,1.0,0.0,137.0,67.0,1890.0,Moreland,5533.0,154.43243243243242
Brunswick East,2,u,500000.0,S,Jellis,13/05/2017,3057.0,1.0,1.0,1556.0,,2013.0,Moreland,5533.0,154.43243243243242
Brunswick East,2,u,550000.0,SP,Nelson,13/05/2017,3057.0,1.0,1.0,1611.0,,,Moreland,5533.0,154.43243243243242
Brunswick East,2,u,460000.0,SP,Nelson,13/05/2017,3057.0,1.0,1.0,0.0,,,Moreland,5533.0,154.43243243243242
Brunswick East,1,h,1185000.0,S,Nicholson,13/05/2017,3057.0,1.0,0.0,365.0,,,Moreland,5533.0,154.43243243243242
Brunswick East,2,u,435000.0,SP,Pagan,13/05/2017,3057.0,1.0,1.0,0.0,70.0,2011.0,Moreland,5533.0,154.43243243243242
Brunswick East,2,t,690000.0,S,Jellis,20/05/2017,3057.0,1.0,1.0,3886.0,,,Moreland,5533.0,154.43243243243242
Brunswick East,1,u,385000.0,VB,Jellis,20/05/2017,3057.0,1.0,1.0,0.0,,,Moreland,5533.0,154.43243243243242
Brunswick East,2,u,632000.0,S,McDonald,20/05/2017,3057.0,1.0,2.0,65.0,,1960.0,Moreland,5533.0,154.43243243243242
Brunswick East,2,u,835000.0,SP,Jellis,20/05/2017,3057.0,1.0,2.0,0.0,96.0,2005.0,Moreland,5533.0,154.43243243243242
Brunswick East,3,h,1500000.0,S,Jellis,22/04/2017,3057.0,1.0,3.0,446.0,125.0,1940.0,Moreland,5533.0,154.43243243243242
Brunswick West,2,u,407500.0,SP,hockingstuart,6/05/2017,3055.0,1.0,1.0,1097.0,67.0,1970.0,Moreland,7082.0,87.82758620689656
Brunswick West,3,t,670000.0,S,Raine,6/05/2017,3055.0,1.0,2.0,176.0,,2000.0,Moreland,7082.0,87.82758620689656
Brunswick West,2,h,825000.0,PI,Nelson,6/05/2017,3055.0,1.0,0.0,207.0,77.0,1950.0,Moreland,7082.0,87.82758620689656
Brunswick West,3,h,645000.0,SP,Nelson,6/05/2017,3055.0,3.0,1.0,131.0,109.0,2008.0,Moreland,7082.0,87.82758620689656
Brunswick West,3,h,1222000.0,S,Nelson,8/04/2017,3055.0,1.0,1.0,380.0,,,Moreland,7082.0,87.82758620689656
Brunswick West,3,h,1060000.0,S,Walshe,13/05/2017,3055.0,1.0,2.0,465.0,,,Moreland,7082.0,87.82758620689656
Brunswick West,3,h,1220000.0,S,Woodards,13/05/2017,3055.0,1.0,1.0,335.0,113.0,1940.0,Moreland,7082.0,87.82758620689656
Brunswick West,3,h,1097000.0,S,Walshe,13/05/2017,3055.0,1.0,1.0,372.0,,,Moreland,7082.0,87.82758620689656
Brunswick West,3,h,1100000.0,VB,Nelson,13/05/2017,3055.0,2.0,1.0,169.0,139.0,1900.0,Moreland,7082.0,87.82758620689656
Brunswick West,3,h,1270000.0,S,Nelson,20/05/2017,3055.0,1.0,1.0,526.0,,,Moreland,7082.0,87.82758620689656
Brunswick West,3,t,670000.0,PI,Nelson,20/05/2017,3055.0,1.0,2.0,109.0,104.0,2010.0,Moreland,7082.0,87.82758620689656
Brunswick West,2,u,640000.0,S,RW,20/05/2017,3055.0,1.0,1.0,559.0,57.0,1970.0,Moreland,7082.0,87.82758620689656
Brunswick West,3,h,1200000.0,PI,Nelson,29/04/2017,3055.0,1.0,2.0,683.0,,,Moreland,7082.0,87.82758620689656
Brunswick West,2,h,545000.0,VB,Jellis,29/04/2017,3055.0,1.0,1.0,0.0,59.0,1970.0,Moreland,7082.0,87.82758620689656
Brunswick West,4,h,1205000.0,S,Nelson,29/04/2017,3055.0,2.0,2.0,518.0,160.0,1980.0,Moreland,7082.0,87.82758620689656
Bulleen,3,u,860000.0,S,Jellis,6/05/2017,3105.0,1.0,1.0,0.0,110.0,1999.0,Manningham,4480.0,116.26086956521739
Bulleen,2,t,599900.0,S,Barry,6/05/2017,3105.0,1.0,2.0,135.0,76.0,1970.0,Manningham,4480.0,116.26086956521739
Bulleen,4,h,1540000.0,S,Jellis,6/05/2017,3105.0,2.0,2.0,780.0,,,Manningham,4480.0,116.26086956521739
Bulleen,4,t,910000.0,SP,Barry,6/05/2017,3105.0,2.0,2.0,190.0,133.0,2000.0,Manningham,4480.0,116.26086956521739
Bulleen,3,h,1100000.0,S,Barry,8/04/2017,3105.0,2.0,3.0,709.0,143.0,1970.0,Manningham,4480.0,116.26086956521739
Bulleen,5,h,1730000.0,S,RT,13/05/2017,3105.0,4.0,4.0,564.0,185.0,1955.0,Manningham,4480.0,116.26086956521739
Bulleen,5,h,760000.0,VB,Jellis,20/05/2017,3105.0,2.0,2.0,411.0,,,Manningham,4480.0,116.26086956521739
Bulleen,3,h,794000.0,S,Barry,20/05/2017,3105.0,1.0,0.0,353.0,,,Manningham,4480.0,116.26086956521739
Bulleen,3,h,1360000.0,S,Parkes,20/05/2017,3105.0,2.0,2.0,746.0,,,Manningham,4480.0,116.26086956521739
Bulleen,4,h,1207000.0,S,Barry,22/04/2017,3105.0,1.0,2.0,607.0,,,Manningham,4480.0,116.26086956521739
Burwood,6,h,1591000.0,S,Ray,6/05/2017,3125.0,2.0,2.0,665.0,209.0,1950.0,Whitehorse,5678.0,88.14754098360656
Burwood,2,u,580000.0,S,McGrath,6/05/2017,3125.0,1.0,1.0,153.0,,1970.0,Whitehorse,5678.0,88.14754098360656
Burwood,2,u,605000.0,S,Noel,6/05/2017,3125.0,1.0,1.0,81.0,,1965.0,Whitehorse,5678.0,88.14754098360656
Burwood,3,t,975000.0,VB,Reed,8/04/2017,3125.0,2.0,2.0,267.0,150.0,2012.0,Whitehorse,5678.0,88.14754098360656
Burwood,3,h,1465500.0,S,Buxton,8/04/2017,3125.0,2.0,3.0,620.0,,,Whitehorse,5678.0,88.14754098360656
Burwood,2,h,870000.0,S,Noel,13/05/2017,3125.0,1.0,1.0,271.0,160.0,,Whitehorse,5678.0,88.14754098360656
Burwood,3,h,1385000.0,S,Marshall,13/05/2017,3125.0,2.0,4.0,697.0,,,Monash,5678.0,88.14754098360656
Burwood,2,h,1815000.0,S,Lindellas,20/05/2017,3125.0,1.0,1.0,698.0,196.0,1960.0,Whitehorse,5678.0,88.14754098360656
Burwood,3,h,1590000.0,SP,Jellis,20/05/2017,3125.0,2.0,4.0,862.0,179.3,1950.0,Monash,5678.0,88.14754098360656
Burwood,4,u,813000.0,S,Oriental,20/05/2017,3125.0,1.0,2.0,360.0,,1990.0,Whitehorse,5678.0,88.14754098360656
Burwood,4,h,1601000.0,S,McGrath,29/04/2017,3125.0,2.0,1.0,863.0,165.0,1940.0,Whitehorse,5678.0,88.14754098360656
Burwood,5,h,1225000.0,S,Buxton,29/04/2017,3125.0,1.0,2.0,633.0,182.0,1960.0,Whitehorse,5678.0,88.14754098360656
Camberwell,3,h,1930000.0,S,Nelson,6/05/2017,3124.0,1.0,2.0,643.0,116.0,1920.0,Boroondara,8920.0,138.5568181818182
Camberwell,3,h,2570000.0,S,Marshall,6/05/2017,3124.0,2.0,1.0,766.0,,,Boroondara,8920.0,138.5568181818182
Camberwell,4,h,2216000.0,S,Fletchers,8/04/2017,3124.0,2.0,0.0,670.0,176.0,1930.0,Boroondara,8920.0,138.5568181818182
Camberwell,4,h,2110000.0,S,Fletchers,8/04/2017,3124.0,1.0,3.0,572.0,150.0,1910.0,Boroondara,8920.0,138.5568181818182
Camberwell,2,h,855000.0,S,Woodards,8/04/2017,3124.0,1.0,2.0,239.0,,,Boroondara,8920.0,138.5568181818182
Camberwell,2,u,771000.0,S,Fletchers,8/04/2017,3124.0,1.0,1.0,512.0,,,Boroondara,8920.0,138.5568181818182
